"municipio_id_sus","periodo_data","estabelecimento_nome","equipe_nome","cadastro_quantidade","cadastro_criterio_pontuacao"
"355030","05/2022",UBS JARDIM ROSINHA,ROSINHA - ARCO IRIS,1055,true
"355030","05/2022",UBS DR ANTONIO PIRES FERREIRA VILLALOBO,"4073 - EQUIPE 3",1116,true
"355030","05/2022",UBS RECANTO DOS HUMILDES,RECANTO - EQ4,933,true
"355030","05/2022",UBS RECANTO DOS HUMILDES,RECANTO - EQ7,1147,true
"355030","05/2022",UBS JARDIM GUAIRACA,"4194 - LILAS",853,true
"355030","05/2022",UBS JARDIM GUAIRACA,"4193 - VERDE",1075,true
"355030","05/2022",UBS BELENZINHO MARCUS WOLOSKER,"4054 - EQUIPE VI",1379,true
"355030","05/2022",UBS MORADA DO SOL,MORADA - EQ1,425,true
"355030","05/2022",UBS VERA CRUZ DR FERNANDO PROENCA DE GOUVEA,J VERA CRUZ 3,901,true
"355030","05/2022",UBS STA LUCIA,STA LUCIA 7,698,true
"355030","05/2022",AMA UBS INTEGRADA VILA NOVA JAGUARE,EQUIPE PRATA,756,true
"355030","05/2022",UBS V COSMOPOLITA,EQUIPE 2 / UBS COSMOPOLITA,769,true
"355030","05/2022",UBS VILA CISPER,EQUIPE 07,874,true
"355030","05/2022",UBS VILA CISPER,EQUIPE 06,1023,true
"355030","05/2022",UBS PRO MORAR,"4132 - EQUIPE 4",1018,true
"355030","05/2022",UBS TEOTONIO VILELA,"4137 - EQUIPE 7",785,true
"355030","05/2022",UBS JARDIM NELIA,EQUIPE 06 - LARANJA,1242,true
"355030","05/2022",UBS CIDADE LIDER,BRANCA,906,true
"355030","05/2022",UBS VILA CANAA,EQUIPE 1,1192,true
"355030","05/2022",UBS VILA EMA DR FUAD KASSAB,EQUIPE 05,1638,true
"355030","05/2022",AMA UBS INTEGRADA VILA PIAUI,EQUIPE 1 - EQUIPE VERMELHA,1070,true
"355030","05/2022",UBS FATIMA DE JESUS VIANA ROSA,EQUIPE 4 AMARELA,773,true
"355030","05/2022",UBS FATIMA DE JESUS VIANA ROSA,EQUIPE 7 VERMELHA/VERDE,830,true
"355030","05/2022",AMA UBS INTEGRADA VILA NOVA JAGUARE,EQUIPE VERDE,1025,true
"355030","05/2022",UBS V JAGUARA,EQUIPE 2,822,true
"355030","05/2022",UBS CIDADE PEDRO JOSE NUNES,EQUIPE V,913,true
"355030","05/2022",UBS MASCARENHAS DE MORAES,"4124 - EQUIPE 4 AMARELA",1129,true
"355030","05/2022",AMA UBS INTEGRADA JARDIM ELBA HUMBERTO GASTAO BODRA,"4153 - EQUIPE AMARELA",1110,true
"355030","05/2022",UBS EDUARDO ROMANO RESCHILIAN,"4352 - ANDORINHA",927,true
"355030","05/2022",AMA UBS INTEGRADA AMERICANOPOLIS,"4461 EQUIPE 1 - AMARELA",1434,true
"355030","05/2022",UBS PQ DA LAPA,EQUIPE 4 - EQUIPE VERMELHA,868,true
"355030","05/2022",UBS DR HUMBERTO PASCALE SANTA CECILIA,ESF SANTA CECILIA 4 VERDE,841,true
"355030","05/2022",UBS VILA IMPERIO DRA GILDA TERA TAHIRA,IMPERIO 4,185,true
"355030","05/2022",UBS VILA GUILHERMINA DR AMERICO RASPA NETO,"4093 - ORQUIDEA III",1499,true
"355030","05/2022",UBS VILA PIRITUBA,PIRITUBA - EQ. 06 - LILAS,628,true
"355030","05/2022",UBS JD ROMANO VILA ITAIM,EQUIPE 4,925,true
"355030","05/2022",UBS J SECKLER,"4535 - EQUIPE ROSA",1534,true
"355030","05/2022",UBS VILA SANTA MARIA,"078-EQUIPE C",934,true
"355030","05/2022",UBS VILA SANTA MARIA,"079-EQUIPE D",1112,true
"355030","05/2022",UBS STA LUCIA,STA LUCIA 2,839,true
"355030","05/2022",UBS SILMARYA REJANE MARCOLINO SOUZA,"001 - EQUIPE 01",1560,true
"355030","05/2022",UBS J TIETE II,EQUIPE 1 - AZUL,1323,true
"355030","05/2022",UBS PARELHEIROS,PARELHEIROS III,492,true
"355030","05/2022",AMA UBS PQ STO ANTONIO,PQ STO ANTONIO 1,954,true
"355030","05/2022",AMA UBS PQ STO ANTONIO,PQ STO ANTONIO 4,958,true
"355030","05/2022",UBS JARDIM CAMPINAS,JD CAMPINAS I,618,true
"355030","05/2022",UBS JARDIM SAO NICOLAU,EQUIPE 05,1258,true
"355030","05/2022",UBS PARQUE NOVO MUNDO I,TIETECA,762,true
"355030","05/2022",UBS PARQUE DO ENGENHO II,ENGENHO - VERDE,766,true
"355030","05/2022",AMA UBS INTEGRADA PQ BRISTOL,"4391 - 01",1286,true
"355030","05/2022",UBS PARQUE ARARIBA,ARARIBA - ROSA,789,true
"355030","05/2022",UBS AUTODROMO DR FAUZER SIMAO ABRAO,VILA DA PAZ IV,661,true
"355030","05/2022",UBS AUTODROMO DR FAUZER SIMAO ABRAO,VILA DA PAZ III,879,true
"355030","05/2022",UBS PARQUE ARARIBA,ARARIBA - AZUL,717,true
"355030","05/2022",UBS PAULO FELDMAN NITRO OPERARIA,TULIPA III,864,true
"355030","05/2022",AMA UBS INTEGRADA PARI,"4041 - EQUIPE A VERMELHA",1439,true
"355030","05/2022",UBS MATA VIRGEM,MATA VIRGEM 2,214,true
"355030","05/2022",UBS JD NOVO PANTANAL PEDREIRA,NOVO PANTANAL 03,628,true
"355030","05/2022",UBS CUPECE DR WALDOMIRO PREGNOLATTO,"4413 - LILAS",1322,true
"355030","05/2022",UBS VILA NATAL,VILA NATAL 03,800,true
"355030","05/2022",UBS J INDAIA,AR,1131,true
"355030","05/2022",UBS JARDIM VISTA ALEGRE VANDA APARECIDA DOS SANTOS,"004 - EQUIPE D",1215,true
"355030","05/2022",UBS JARDIM NOVO HORIZONTE,NOVO HORIZONTE IV,874,true
"355030","05/2022",UBS JARDIM SELMA CIDADE ADEMAR,JD. SELMA 04,432,true
"355030","05/2022",UBS VILA CAIUBA,CAIUBA-EQ04 CORACAO,808,true
"355030","05/2022",UBS JARDIM SAPOPEMBA PROF DR HUMBERTO DELBONI FILHO,"4146 - EQUIPE 06",997,true
"355030","05/2022",UBS JARDIM SAO BENTO,SAO BENTO - PRETO,692,true
"355030","05/2022",UBS JARDIM SAO BENTO,SAO BENTO - MARROM,772,true
"355030","05/2022",UBS JARDIM DAS PALMAS,PALMAS - ROSA,1035,true
"355030","05/2022",UBS BORACEA,ESF BORACEA 1,925,true
"355030","05/2022",UBS JARDIM EMBURA,EMBURA II,872,true
"355030","05/2022",UBS J NAKAMURA,J NAKAMURA 1,947,true
"355030","05/2022",UBS JARDIM MARACA,MARACA - VERDE,762,true
"355030","05/2022",UBS J HELIAN,EQUIPE 01,906,true
"355030","05/2022",UBS JARDIM GUARANI,"055 - EQUIPE D",783,true
"355030","05/2022",UBS J FANGANIELLO,EQUIPE 3 / FANGANIELLO,1245,true
"355030","05/2022",AMA UBS JARDIM ALFREDO,J ALFREDO 5,736,true
"355030","05/2022",UBS V RAMOS DR LUIS AUGUSTO DE CAMPOS,ORQUIDEA,1283,true
"355030","05/2022",AMA UBS JARDIM CASTRO ALVES DRA MARIA CRISTINA F,JD CASTRO ALVES V,906,true
"355030","05/2022",AMA UBS J CAPELA,J CAPELA 1,889,true
"355030","05/2022",UBS J CAMPOS,CRISANTEMO VI,1192,true
"355030","05/2022",UBS JARDIM THOMAS,J THOMAS 4,815,true
"355030","05/2022",UBS JARDIM SOUZA,J SOUZA 6,977,true
"355030","05/2022",UBS J ARACATI,J ARACATI 4,1034,true
"355030","05/2022",UBS J APUANA,EQUIPE 02 UBS APUANA,724,true
"355030","05/2022",UBS DR ILZA WELTMAN HUTZLER,"003",922,true
"355030","05/2022",UBS HORIZONTE AZUL,HORIZONTE AZUL 4,1004,true
"355030","05/2022",UBS JARDIM DOS EUCALIPTOS HELIO MOREIRA SALLES,"4161 - JEQUITIBA",1290,true
"355030","05/2022",UBS GAIVOTAS,HORIZONTE AZUL,1125,true
"355030","05/2022",UBS SAO JORGE CIDADE ADEMAR,SAO JORGE 6,1361,true
"355030","05/2022",UBS CHACARA DO CONDE,CH DO CONDE 04,1082,true
"355030","05/2022",UBS VILA CALU,VILA CALU 1,802,true
"355030","05/2022",AMA UBS INTEGRADA ELISIO TEIXEIRA LEITE,COHAB 07 BRANCA,895,true
"355030","05/2022",UBS CIDADE NOVA SAO MIGUEL,HIBISCO III,886,true
"355030","05/2022",UBS JD DA CONQUISTA II,"001- CQII",905,true
"355030","05/2022",UBS RECANTO DOS HUMILDES,RECANTO - EQ2,889,true
"355030","05/2022",UBS V CURUCA,FLOR DE LIS III,1225,true
"355030","05/2022",UBS JD STA TEREZINHA,EQUIPE 04,763,true
"355030","05/2022",UBS STA INES,AMARILES III,930,true
"355030","05/2022",UBS IACAPE JD PLANALTO,"4171 - EQUIPE 1 LARANJA",1051,true
"355030","05/2022",UBS JARDIM NELIA,EQUIPE 04 - VERMELHO,1521,true
"355030","05/2022",AMA UBS INTEGRADA PAULO VI,EQUIPE LILAS PAULO VI,728,true
"355030","05/2022",AMA UBS INTEGRADA LAUZANE PAULISTA,EQUIPE 1 - AZUL UBS LAUZANE,896,true
"355030","05/2022",UBS JARDIM HELGA,HELGA - ROSA,733,true
"355030","05/2022",UBS JARDIM COMERCIAL,COMERCIAL - LILAS,773,true
"355030","05/2022",UBS JD BOA VISTA,EQUIPE 06 BOA VISTA LILAS,551,true
"355030","05/2022",UBS JD BOA VISTA,EQUIPE 02 BOA VISTA VERDE,706,true
"355030","05/2022",UBS SAO JORGE CIDADE ADEMAR,SAO JORGE 2,513,true
"355030","05/2022",UBS NOVO CAMINHO,NOVO CAMINHO 1,941,true
"355030","05/2022",UBS NOVO CAMINHO,NOVO CAMINHO 6,1087,true
"355030","05/2022",UBS BRASILANDIA,"101 - AZUL",1350,true
"355030","05/2022",UBS AUGUSTO LEOPOLDO AYROSA GALVAO,EQUIPE 004,910,true
"355030","05/2022",UBS AUGUSTO LEOPOLDO AYROSA GALVAO,EQUIPE 007,1009,true
"355030","05/2022",UBS ANTONIO ESTEVAO DE CARVALHO,"4101 - GIRASSOL I",1350,true
"355030","05/2022",UBS VILA PRUDENTE,"4383 - EQUIPE 3",1738,true
"355030","05/2022",UBS JARDIM COPA MATHILDE DE AQUINO DINIZ,VIOLETA 1,797,true
"355030","05/2022",UBS ARRASTAO FRANCISCO SCALAMANDRE SOBRINHO,ARRASTAO - 02 - VERMELHA,838,true
"355030","05/2022",UBS MAR PAULISTA,MAR PAULISTA 4,1830,true
"355030","05/2022",UBS BELENZINHO MARCUS WOLOSKER,"4052 - EQUIPE II 503",1429,true
"355030","05/2022",UBS JOVA RURAL,EQUIPE 3,645,true
"355030","05/2022",UBS JOVA RURAL,EQUIPE 1,867,true
"355030","05/2022",UBS UNIAO DE VILA NOVA,ALAMANDA VI,879,true
"355030","05/2022",UBS VILA CISPER,EQUIPE 02,974,true
"355030","05/2022",UBS CIDADE KEMEL,EQUIPE 02,1071,true
"355030","05/2022",AMA UBS INTEGRADA VILA NOVA JAGUARE,EQUIPE AZUL,935,true
"355030","05/2022",UBS V JAGUARA,EQUIPE 4,763,true
"355030","05/2022",UBS MASCARENHAS DE MORAES,"4123 - EQUIPE 3 AZUL",1057,true
"355030","05/2022",AMA UBS INTEGRADA JARDIM ELBA HUMBERTO GASTAO BODRA,"4151 - EQUIPE VERMELHA",793,true
"355030","05/2022",UBS EDUARDO ROMANO RESCHILIAN,"4354 - AGUIA",987,true
"355030","05/2022",AMA UBS INTEGRADA AMERICANOPOLIS,"4462 EQUIPE 2 - VERDE",1408,true
"355030","05/2022",UBS BOM RETIRO OCTAVIO AUGUSTO RODOVALHO,ESF BOM RETIRO 4 AMARELA,797,true
"355030","05/2022",UBS DR HUMBERTO PASCALE SANTA CECILIA,ESF SANTA CECILIA 3 AZUL,843,true
"355030","05/2022",AMA UBS INTEGRADA MASSAGISTA MARIO AMERICO,"644 - EQUIPE ROSA",713,true
"355030","05/2022",UBS VILA GUACURI CICERO SERGIO CAVALCANTE,GUACURI 6,466,true
"355030","05/2022",UBS V FORMOSA II,"4023 - EQUIPE III",1475,true
"355030","05/2022",UBS J N SRA DO CARMO,EQUIPE 04,659,true
"355030","05/2022",UBS STA LUCIA,STA LUCIA 5,663,true
"355030","05/2022",UBS JARDIM MIRIAM II,UBS JD MIRIAM II 7,1963,true
"355030","05/2022",AMA UBS INTEGRADA JARDIM PAULISTANO,EQUIPE 9 LILAS,789,true
"355030","05/2022",UBS JARDIM CAMPINAS,JD CAMPINAS IV,589,true
"355030","05/2022",UBS CIDADE LIDER,ROSA ESCURO VINHO,690,true
"355030","05/2022",UBS RECANTO VERDE DO SOL,ROSA V,1144,true
"355030","05/2022",AMA UBS PQ STO ANTONIO,PQ STO ANTONIO 7,1126,true
"355030","05/2022",AMA UBS PQ STO ANTONIO,PQ STO ANTONIO 5,1087,true
"355030","05/2022",UBS JARDIM MITSUTANI,MITSUTANI - DOURADA,721,true
"355030","05/2022",UBS AGUA FUNDA,"4444 - 04",1228,true
"355030","05/2022",AMA UBS VILA PREL ANTONIO BERNARDES DE OLIVEIRA,VILA PREL 06 - PRETA,462,true
"355030","05/2022",AMA UBS INTEGRADA JARDIM BRASIL,VERMELHA - AMAZONAS,1410,true
"355030","05/2022",UBS PARQUE RESIDENCIAL COCAIA INDEPENDENTE,PQ. RES. COCAIA VI,581,true
"355030","05/2022",UBS PARQUE REGINA PERINA ALVES TEIXEIRA,REGINA - PRATA,865,true
"355030","05/2022",AMA UBS PARQUE FERNANDA,FERNANDA,735,true
"355030","05/2022",UBS JD CARRAOZINHO,AMARELA,1442,true
"355030","05/2022",UBS JD JAQUELINE,EQUIPE01 AZUL JD JAQUELINE,1082,true
"355030","05/2022",UBS SHANGRILA ELLUS,SHANGRILA ELLUS I,623,true
"355030","05/2022",UBS PARQUE ARARIBA,ARARIBA - AMARELO,836,true
"355030","05/2022",UBS JARDIM MARINGA VILA TALARICO,EQUIPE IIII,1353,true
"355030","05/2022",UBS JARDIM RINCAO,JD RINCAO - EQUIPE 3 - AMARELA,1073,true
"355030","05/2022",UBS PARAISOPOLIS III,PARAISOPOLIS III - AMARELO,926,true
"355030","05/2022",UBS JARDIM VALQUIRIA,VALQUIRIA 4 - LARANJA,824,true
"355030","05/2022",UBS MARSILAC,MARSILAC,856,true
"355030","05/2022",UBS JARDIM SILVEIRA,SILVEIRA,742,true
"355030","05/2022",UBS JARDIM DAS PALMAS,PALMAS - AMARELA,977,true
"355030","05/2022",UBS COLONIA,COLONIA I,475,true
"355030","05/2022",UBS JARDIM MITSUTANI,MITSUTANI - PRETA,909,true
"355030","05/2022",UBS JARDIM MARACA,MARACA - ROSA,767,true
"355030","05/2022",UBS JARDIM ICARAI BRASILANDIA DR DANIEL ALVES GRANGEIRO,"236 - EQUIPE C",746,true
"355030","05/2022",UBS JARDIM GUARANI,"235 - EQUIPE G",1019,true
"355030","05/2022",UBS REUNIDAS I,"4206 - AREA AZUL",1063,true
"355030","05/2022",UBS V SANTANA,EQUIPE 02,1405,true
"355030","05/2022",UBS V SANTANA,EQUIPE 05,874,true
"355030","05/2022",UBS V RAMOS DR LUIS AUGUSTO DE CAMPOS,MARGARIDA,1074,true
"355030","05/2022",UBS JARDIM COMERCIAL,COMERCIAL - ROSA,767,true
"355030","05/2022",UBS J COIMBRA,J COIMBRA 6,811,true
"355030","05/2022",UBS J CAMPOS,CRISANTEMO V,1013,true
"355030","05/2022",UBS J SOARES,EQUIPE 6 / SOARES,945,true
"355030","05/2022",UBS CRUZ DAS ALMAS,"161 - EQUIPE C 03 - PSF",1197,true
"355030","05/2022",UBS ALCINA PIMENTEL PIZA,BRANCA,510,true
"355030","05/2022",UBS DR ILZA WELTMAN HUTZLER,"005",1211,true
"355030","05/2022",AMA UBS INTEGRADA JD DA CONQUISTA III,AREA 2 - CQ III,1100,true
"355030","05/2022",UBS JD DA CONQUISTA I,"1 - VERDE",983,true
"355030","05/2022",UBS CIDADE JULIA,C. JULIA 6,948,true
"355030","05/2022",UBS CIDADE JULIA,C. JULIA 1,598,true
"355030","05/2022",UBS CIDADE JULIA,C. JULIA 4,560,true
"355030","05/2022",UBS ALMIRANTE DELAMARE,"4331 - 01",1100,true
"355030","05/2022",UBS PRIMEIRO DE OUTUBRO,EQ. 7 / PRIMEIRO DE OUTUBRO,845,true
"355030","05/2022",UBS JARDIM NELIA,EQUIPE 05 - ROXO,1291,true
"355030","05/2022",UBS CIDADE LIDER,AZUL MARINHO,761,true
"355030","05/2022",UBS JD BOA VISTA,EQUIPE 07 BOA VISTA LARANJA,659,true
"355030","05/2022",UBS DR ANTONIO PIRES FERREIRA VILLALOBO,"4075 - EQUIPE 05",1245,true
"355030","05/2022",UBS CIDADE LIDER,AZUL CELESTE,793,true
"355030","05/2022",UBS STA MADALENA,"4231 - AZUL",1005,true
"355030","05/2022",UBS ERMELINO MATARAZZO,"03 BRANCA",1146,true
"355030","05/2022",UBS JARDIM MARINGA VILA TALARICO,EQUIPE III,966,true
"355030","05/2022",UBS JARDIM SANTA FE,SANTA FE III,537,true
"355030","05/2022",UBS JARDIM VALQUIRIA,VALQUIRIA 2 - VERMELHA,934,true
"355030","05/2022",AMA UBS INTEGRADA JARDIM SAO JORGE DR PAULO EDUARDO ELIAS,EQUIPE 04 VERDE SAO JORGE,861,true
"355030","05/2022",UBS JARDIM PANAMERICANO,PANAMERICANO EQUIPE VERMELHA,1329,true
"355030","05/2022",UBS JARDIM PANAMERICANO,PANAMERICANO EQUIPE VERDE,1462,true
"355030","05/2022",UBS JARDIM ELIANE,AZUL - JD. ELIANE I,780,true
"355030","05/2022",UBS REUNIDAS I,"4203 - AREA VERMELHA",846,true
"355030","05/2022",UBS CUPECE DR WALDOMIRO PREGNOLATTO,"4412 - ROSA",1164,true
"355030","05/2022",AMA UBS JARDIM CASTRO ALVES DRA MARIA CRISTINA F,JD CASTRO ALVES III,769,true
"355030","05/2022",UBS JARDIM SAO BENTO,SAO BENTO - VERMELHO,758,true
"355030","05/2022",UBS REPUBLICA FERNANDA SANTE LIMEIRA,CNR REPUBLICA 1,733,true
"355030","05/2022",UBS BORACEA,CNR BORACEA 1,279,true
"355030","05/2022",UBS BELENZINHO MARCUS WOLOSKER,ECR BELENZINHO,456,true
"355030","05/2022",AMA UBS INTEGRADA VILA CLARA,"4311 EQUIPE 1 - VERMELHA",729,true
"355030","05/2022",UBS NOVO CAMINHO,NOVO CAMINHO 2,847,true
"355030","05/2022",UBS NOVO CAMINHO,NOVO CAMINHO 4,760,true
"355030","05/2022",UBS INACIO MONTEIRO,EQUIPE V,1244,true
"355030","05/2022",UBS LUAR DO SERTAO,LUAR DO SERTAO - AZUL,850,true
"355030","05/2022",UBS CASA VERDE ALTA,EQUIPE 6,959,true
"355030","05/2022",UBS AUGUSTO LEOPOLDO AYROSA GALVAO,EQUIPE 002,743,true
"355030","05/2022",UBS JARDIM DAS PEDRAS,BORBOLETA UBS PEDRAS,1659,true
"355030","05/2022",UBS STO ESTEVAO CARMOSINA,EQUIPE 4,545,true
"355030","05/2022",UBS BRAS DR MANOEL SALDIVA NETO,"4031 - EQUIPE A",1003,true
"355030","05/2022",UBS VERA CRUZ DR FERNANDO PROENCA DE GOUVEA,J VERA CRUZ 5,1060,true
"355030","05/2022",UBS PRIMEIRO DE OUTUBRO,EQ. 8 / PRIMEIRO DE OUTUBRO,595,true
"355030","05/2022",UBS VARGEM GRANDE,ZEN,733,true
"355030","05/2022",UBS VARGEM GRANDE,CRATERA,715,true
"355030","05/2022",UBS VILA TEREZINHA,"501 - EQUIPE 5 ROSA",733,true
"355030","05/2022",UBS J MAIA,LILAS,1173,true
"355030","05/2022",UBS PQ SAO LUCAS,"4282 - EQUIPE 2",1144,true
"355030","05/2022",UBS CIDADE PEDRO JOSE NUNES,EQUIPE IV,964,true
"355030","05/2022",UBS RECANTO CAMPO BELO,RECANTO VI,711,true
"355030","05/2022",UBS RECANTO CAMPO BELO,RECANTO I,634,true
"355030","05/2022",AMA UBS INTEGRADA PAULO VI,EQUIPE BRANCA PAULO VI,800,true
"355030","05/2022",UBS VILA IMPERIO DRA GILDA TERA TAHIRA,IMPERIO 5,319,true
"355030","05/2022",UBS VILA GUILHERMINA DR AMERICO RASPA NETO,"4091 - ORQUIDEA I",1378,true
"355030","05/2022",UBS VILA DIONISIA,"385-EQ 01-VERMELHA",1177,true
"355030","05/2022",UBS VILA RAMOS FREGUESIA DO O,EQUIPE 005,1025,true
"355030","05/2022",UBS V NOVA YORK,"4015 - VENUS",1425,true
"355030","05/2022",UBS J IVA,"4005 - EQUIPE MARTE",1205,true
"355030","05/2022",UBS J N SRA DO CARMO,EQUIPE 03,724,true
"355030","05/2022",UBS J SECKLER,"4531 - EQUIPE AMARELA",1374,true
"355030","05/2022",UBS STA LUZIA,EQUIPE 3 / STA LUZIA,1022,true
"355030","05/2022",UBS TRES PONTES,ORQUIDEA 4,1141,true
"355030","05/2022",UBS PQ STA RITA,JASMIM III,1475,true
"355030","05/2022",UBS CANTINHO DO CEU,CANTINHO DO CEU II,932,true
"355030","05/2022",UBS JARDIM NELIA,EQUIPE 01 - AZUL,1159,true
"355030","05/2022",UBS ERMELINO MATARAZZO,"05 VERMELHO",1246,true
"355030","05/2022",UBS JARDIM MIRIAM II,UBS JD. MIRIAM II 4,761,true
"355030","05/2022",AMA UBS INTEGRADA PAULO VI,EQUIPE AZUL PAULO VI,769,true
"355030","05/2022",UBS PARAISOPOLIS,PARAISOPOLIS - AZUL,997,true
"355030","05/2022",UBS PARAISOPOLIS,PARAISOPOLIS - LARANJA,786,true
"355030","05/2022",UBS PARAISOPOLIS,PARAISOPOLIS - VERMELHO,777,true
"355030","05/2022",UBS JD NOVE DE JULHO,BROMELIA 02,918,true
"355030","05/2022",UBS MATA VIRGEM,MATA VIRGEM 1,313,true
"355030","05/2022",UBS SACOMA,"4454 - EQUIPE VERMELHA",1939,true
"355030","05/2022",UBS JARDIM MARINGA VILA TALARICO,EQUIPE I,1494,true
"355030","05/2022",UBS JARDIM RINCAO,JD RINCAO - EQUIPE 2 - VERMELH,816,true
"355030","05/2022",UBS LARANJEIRAS,LARANJEIRAS 3,550,true
"355030","05/2022",UBS LARANJEIRAS,LARANJEIRAS 4,362,true
"355030","05/2022",UBS JOSE MARCILIO MALTA CARDOSO,EQUIPE 03 AZUL MALTA CARDOSO,1533,true
"355030","05/2022",UBS JARDIM TRES CORACOES,JD. TRES CORACOES 01,503,true
"355030","05/2022",UBS JD STA TEREZINHA,EQUIPE 01,1065,true
"355030","05/2022",UBS JARDIM SAPOPEMBA PROF DR HUMBERTO DELBONI FILHO,"4143 - EQUIPE 03",1001,true
"355030","05/2022",UBS JARDIM SAO NICOLAU,"4062 - EQUIPE 02",1434,true
"355030","05/2022",UBS JARDIM SAO BENTO,SAO BENTO - AMARELO,719,true
"355030","05/2022",UBS JARDIM DAS FONTES,FONTES I,1033,true
"355030","05/2022",UBS JARDIM MACEDONIA,MACEDONIA - LARANJA,712,true
"355030","05/2022",UBS VILA CAMPESTRE,"4404 EQUIPE 4 - VERMELHA",1182,true
"355030","05/2022",UBS CHACARA SANTO AMARO,ANJOS DA SAUDE II,951,true
"355030","05/2022",UBS JARDIM ROBRU MESSIAS JOSE DA SILVA,FLANBOIANT IV,1568,true
"355030","05/2022",UBS JD NITEROI,NITEROI 1,694,true
"355030","05/2022",UBS JD NITEROI,NITEROI 6,506,true
"355030","05/2022",UBS SE,ESF SE 01 - AMARELA,749,true
"355030","05/2022",UBS JARDIM MARACA,MARACA - AMARELO,736,true
"355030","05/2022",UBS JOAQUIM ROSSINI VILA CARIOCA DR MOACIR PARRA,"4363 - 03 ROXA",1113,true
"355030","05/2022",UBS J LOURDES,"4375 EQUIPE 05 - LARANJA",939,true
"355030","05/2022",UBS J LOURDES,"4372 EQUIPE 02 - AMARELA",980,true
"355030","05/2022",UBS J IVA,"4003 - EQUIPE VENUS",969,true
"355030","05/2022",UBS JARDIM GUARANI,"056 - EQUIPE C",666,true
"355030","05/2022",UBS J FANGANIELLO,EQUIPE 5 / FANGANIELLO,1243,true
"355030","05/2022",UBS J FANGANIELLO,EQUIPE 2 / FANGANIELLO,1207,true
"355030","05/2022",UBS CARLOS GENTILE DE MELO,EQUIPE GENTILE 2,977,true
"355030","05/2022",AMA UBS JARDIM ALFREDO,J ALFREDO 2,720,true
"355030","05/2022",UBS J COIMBRA,J COIMBRA 1,810,true
"355030","05/2022",UBS CRUZ DAS ALMAS,"160 - EQUIPE C 02 PSF",1235,true
"355030","05/2022",UBS ALCINA PIMENTEL PIZA,AZUL,469,true
"355030","05/2022",UBS J APUANA,EQUIPE 03 UBS APUANA,1026,true
"355030","05/2022",UBS DR ILZA WELTMAN HUTZLER,"006",871,true
"355030","05/2022",UBS HUMAITA,ESF HUMAITA 02 B VERMELHO,1127,true
"355030","05/2022",AMA UBS INTEGRADA JD DA CONQUISTA III,AREA 1 - CQ III,1077,true
"355030","05/2022",AMA UBS INTEGRADA JD DA CONQUISTA III,AREA 4 - CQ III,980,true
"355030","05/2022",AMA UBS INTEGRADA PARQUE MARIA DOMITILA,DOMITILA - AMARELA,1122,true
"355030","05/2022",UBS DOM JOAO NERY,FLOR DE MAIO IV,615,true
"355030","05/2022",UBS DOM JOAO NERY,FLOR DE MAIO I,844,true
"355030","05/2022",UBS CUPECE DR WALDOMIRO PREGNOLATTO,"4321 - VERDE",1086,true
"355030","05/2022",UBS COSTA MELO,BEGONIA II,1206,true
"355030","05/2022",UBS CIDADE NOVA SAO MIGUEL,HIBISCO I,1015,true
"355030","05/2022",UBS CIDADE JULIA,C. JULIA 3,510,true
"355030","05/2022",UBS ARRASTAO FRANCISCO SCALAMANDRE SOBRINHO,ARRASTAO - 01 - ROSA,1189,true
"355030","05/2022",UBS J FONTALIS,"1 VERDE ESMERALDA UBS FONTALIS",1546,true
"355030","05/2022",UBS PQ SAO LUCAS,"4283 - EQUIPE 3",1130,true
"355030","05/2022",UBS V NOVA YORK,"4011 - MERCURIO",1243,true
"355030","05/2022",UBS JD COLOMBO,EQUIPE 06 AZUL JD COLOMBO,755,true
"355030","05/2022",UBS V FORMOSA II,"4022 - EQUIPE II",1537,true
"355030","05/2022",UBS UNIAO DAS VILAS DE TAIPAS,TAIPAS - EQUIPE AZUL,1585,true
"355030","05/2022",UBS ANCHIETA,ANCHIETA III,726,true
"355030","05/2022",UBS RECANTO VERDE DO SOL,ROSA II,1113,true
"355030","05/2022",UBS JARDIM ROSINHA,ROSINHA - RAIO DE SOL,968,true
"355030","05/2022",UBS JD D ABRIL,EQUIPE VERDE JD DABRIL,559,true
"355030","05/2022",UBS V RAMOS DR LUIS AUGUSTO DE CAMPOS,BROMELIA,1136,true
"355030","05/2022",UBS JD D ABRIL,EQUIPE AMARELA JD DABRIL,906,true
"355030","05/2022",UBS CITY JARAGUA,CITY JARAGUA - BRANCA- EQ 06,911,true
"355030","05/2022",UBS ERMELINO MATARAZZO,"06 PRETA",1327,true
"355030","05/2022",UBS IACAPE JD PLANALTO,"4172 - EQUIPE 2 AZUL",912,true
"355030","05/2022",UBS PARELHEIROS,PARELHEIROS VI,874,true
"355030","05/2022",AMA UBS INTEGRADA PARI,"4045 - EQUIPE CINZA",1200,true
"355030","05/2022",UBS V CURUCA,FLOR DE LIS V,553,true
"355030","05/2022",UBS V FORMOSA II,"4021 - EQUIPE I",1434,true
"355030","05/2022",UBS VILA PIRITUBA,PIRITUBA - EQ02,873,true
"355030","05/2022",UBS VILA EMA DR FUAD KASSAB,EQUIPE 01,1447,true
"355030","05/2022",UBS VILA EMA DR FUAD KASSAB,EQUIPE 04,951,true
"355030","05/2022",UBS MORADA DO SOL,MORADA - EQ3,301,true
